% MNIST - USPS dataset The database consists of 16x16 images of hand-written
% digits.

@RELATION usps

%  256 (= 16x16 pixels)
@ATTRIBUTE (0;0)  NUMERIC
@ATTRIBUTE (0;1)  NUMERIC
@ATTRIBUTE (0;2)  NUMERIC
@ATTRIBUTE (0;3)  NUMERIC
@ATTRIBUTE (0;4)  NUMERIC
@ATTRIBUTE (0;5)  NUMERIC
@ATTRIBUTE (0;6)  NUMERIC
@ATTRIBUTE (0;7)  NUMERIC
@ATTRIBUTE (0;8)  NUMERIC
@ATTRIBUTE (0;9)  NUMERIC
@ATTRIBUTE (0;10)  NUMERIC
@ATTRIBUTE (0;11)  NUMERIC
@ATTRIBUTE (0;12)  NUMERIC
@ATTRIBUTE (0;13)  NUMERIC
@ATTRIBUTE (0;14)  NUMERIC
@ATTRIBUTE (0;15)  NUMERIC
@ATTRIBUTE (1;0)  NUMERIC
@ATTRIBUTE (1;1)  NUMERIC
@ATTRIBUTE (1;2)  NUMERIC
@ATTRIBUTE (1;3)  NUMERIC
@ATTRIBUTE (1;4)  NUMERIC
@ATTRIBUTE (1;5)  NUMERIC
@ATTRIBUTE (1;6)  NUMERIC
@ATTRIBUTE (1;7)  NUMERIC
@ATTRIBUTE (1;8)  NUMERIC
@ATTRIBUTE (1;9)  NUMERIC
@ATTRIBUTE (1;10)  NUMERIC
@ATTRIBUTE (1;11)  NUMERIC
@ATTRIBUTE (1;12)  NUMERIC
@ATTRIBUTE (1;13)  NUMERIC
@ATTRIBUTE (1;14)  NUMERIC
@ATTRIBUTE (1;15)  NUMERIC
@ATTRIBUTE (2;0)  NUMERIC
@ATTRIBUTE (2;1)  NUMERIC
@ATTRIBUTE (2;2)  NUMERIC
@ATTRIBUTE (2;3)  NUMERIC
@ATTRIBUTE (2;4)  NUMERIC
@ATTRIBUTE (2;5)  NUMERIC
@ATTRIBUTE (2;6)  NUMERIC
@ATTRIBUTE (2;7)  NUMERIC
@ATTRIBUTE (2;8)  NUMERIC
@ATTRIBUTE (2;9)  NUMERIC
@ATTRIBUTE (2;10)  NUMERIC
@ATTRIBUTE (2;11)  NUMERIC
@ATTRIBUTE (2;12)  NUMERIC
@ATTRIBUTE (2;13)  NUMERIC
@ATTRIBUTE (2;14)  NUMERIC
@ATTRIBUTE (2;15)  NUMERIC
@ATTRIBUTE (3;0)  NUMERIC
@ATTRIBUTE (3;1)  NUMERIC
@ATTRIBUTE (3;2)  NUMERIC
@ATTRIBUTE (3;3)  NUMERIC
@ATTRIBUTE (3;4)  NUMERIC
@ATTRIBUTE (3;5)  NUMERIC
@ATTRIBUTE (3;6)  NUMERIC
@ATTRIBUTE (3;7)  NUMERIC
@ATTRIBUTE (3;8)  NUMERIC
@ATTRIBUTE (3;9)  NUMERIC
@ATTRIBUTE (3;10)  NUMERIC
@ATTRIBUTE (3;11)  NUMERIC
@ATTRIBUTE (3;12)  NUMERIC
@ATTRIBUTE (3;13)  NUMERIC
@ATTRIBUTE (3;14)  NUMERIC
@ATTRIBUTE (3;15)  NUMERIC
@ATTRIBUTE (4;0)  NUMERIC
@ATTRIBUTE (4;1)  NUMERIC
@ATTRIBUTE (4;2)  NUMERIC
@ATTRIBUTE (4;3)  NUMERIC
@ATTRIBUTE (4;4)  NUMERIC
@ATTRIBUTE (4;5)  NUMERIC
@ATTRIBUTE (4;6)  NUMERIC
@ATTRIBUTE (4;7)  NUMERIC
@ATTRIBUTE (4;8)  NUMERIC
@ATTRIBUTE (4;9)  NUMERIC
@ATTRIBUTE (4;10)  NUMERIC
@ATTRIBUTE (4;11)  NUMERIC
@ATTRIBUTE (4;12)  NUMERIC
@ATTRIBUTE (4;13)  NUMERIC
@ATTRIBUTE (4;14)  NUMERIC
@ATTRIBUTE (4;15)  NUMERIC
@ATTRIBUTE (5;0)  NUMERIC
@ATTRIBUTE (5;1)  NUMERIC
@ATTRIBUTE (5;2)  NUMERIC
@ATTRIBUTE (5;3)  NUMERIC
@ATTRIBUTE (5;4)  NUMERIC
@ATTRIBUTE (5;5)  NUMERIC
@ATTRIBUTE (5;6)  NUMERIC
@ATTRIBUTE (5;7)  NUMERIC
@ATTRIBUTE (5;8)  NUMERIC
@ATTRIBUTE (5;9)  NUMERIC
@ATTRIBUTE (5;10)  NUMERIC
@ATTRIBUTE (5;11)  NUMERIC
@ATTRIBUTE (5;12)  NUMERIC
@ATTRIBUTE (5;13)  NUMERIC
@ATTRIBUTE (5;14)  NUMERIC
@ATTRIBUTE (5;15)  NUMERIC
@ATTRIBUTE (6;0)  NUMERIC
@ATTRIBUTE (6;1)  NUMERIC
@ATTRIBUTE (6;2)  NUMERIC
@ATTRIBUTE (6;3)  NUMERIC
@ATTRIBUTE (6;4)  NUMERIC
@ATTRIBUTE (6;5)  NUMERIC
@ATTRIBUTE (6;6)  NUMERIC
@ATTRIBUTE (6;7)  NUMERIC
@ATTRIBUTE (6;8)  NUMERIC
@ATTRIBUTE (6;9)  NUMERIC
@ATTRIBUTE (6;10)  NUMERIC
@ATTRIBUTE (6;11)  NUMERIC
@ATTRIBUTE (6;12)  NUMERIC
@ATTRIBUTE (6;13)  NUMERIC
@ATTRIBUTE (6;14)  NUMERIC
@ATTRIBUTE (6;15)  NUMERIC
@ATTRIBUTE (7;0)  NUMERIC
@ATTRIBUTE (7;1)  NUMERIC
@ATTRIBUTE (7;2)  NUMERIC
@ATTRIBUTE (7;3)  NUMERIC
@ATTRIBUTE (7;4)  NUMERIC
@ATTRIBUTE (7;5)  NUMERIC
@ATTRIBUTE (7;6)  NUMERIC
@ATTRIBUTE (7;7)  NUMERIC
@ATTRIBUTE (7;8)  NUMERIC
@ATTRIBUTE (7;9)  NUMERIC
@ATTRIBUTE (7;10)  NUMERIC
@ATTRIBUTE (7;11)  NUMERIC
@ATTRIBUTE (7;12)  NUMERIC
@ATTRIBUTE (7;13)  NUMERIC
@ATTRIBUTE (7;14)  NUMERIC
@ATTRIBUTE (7;15)  NUMERIC
@ATTRIBUTE (8;0)  NUMERIC
@ATTRIBUTE (8;1)  NUMERIC
@ATTRIBUTE (8;2)  NUMERIC
@ATTRIBUTE (8;3)  NUMERIC
@ATTRIBUTE (8;4)  NUMERIC
@ATTRIBUTE (8;5)  NUMERIC
@ATTRIBUTE (8;6)  NUMERIC
@ATTRIBUTE (8;7)  NUMERIC
@ATTRIBUTE (8;8)  NUMERIC
@ATTRIBUTE (8;9)  NUMERIC
@ATTRIBUTE (8;10)  NUMERIC
@ATTRIBUTE (8;11)  NUMERIC
@ATTRIBUTE (8;12)  NUMERIC
@ATTRIBUTE (8;13)  NUMERIC
@ATTRIBUTE (8;14)  NUMERIC
@ATTRIBUTE (8;15)  NUMERIC
@ATTRIBUTE (9;0)  NUMERIC
@ATTRIBUTE (9;1)  NUMERIC
@ATTRIBUTE (9;2)  NUMERIC
@ATTRIBUTE (9;3)  NUMERIC
@ATTRIBUTE (9;4)  NUMERIC
@ATTRIBUTE (9;5)  NUMERIC
@ATTRIBUTE (9;6)  NUMERIC
@ATTRIBUTE (9;7)  NUMERIC
@ATTRIBUTE (9;8)  NUMERIC
@ATTRIBUTE (9;9)  NUMERIC
@ATTRIBUTE (9;10)  NUMERIC
@ATTRIBUTE (9;11)  NUMERIC
@ATTRIBUTE (9;12)  NUMERIC
@ATTRIBUTE (9;13)  NUMERIC
@ATTRIBUTE (9;14)  NUMERIC
@ATTRIBUTE (9;15)  NUMERIC
@ATTRIBUTE (10;0)  NUMERIC
@ATTRIBUTE (10;1)  NUMERIC
@ATTRIBUTE (10;2)  NUMERIC
@ATTRIBUTE (10;3)  NUMERIC
@ATTRIBUTE (10;4)  NUMERIC
@ATTRIBUTE (10;5)  NUMERIC
@ATTRIBUTE (10;6)  NUMERIC
@ATTRIBUTE (10;7)  NUMERIC
@ATTRIBUTE (10;8)  NUMERIC
@ATTRIBUTE (10;9)  NUMERIC
@ATTRIBUTE (10;10)  NUMERIC
@ATTRIBUTE (10;11)  NUMERIC
@ATTRIBUTE (10;12)  NUMERIC
@ATTRIBUTE (10;13)  NUMERIC
@ATTRIBUTE (10;14)  NUMERIC
@ATTRIBUTE (10;15)  NUMERIC
@ATTRIBUTE (11;0)  NUMERIC
@ATTRIBUTE (11;1)  NUMERIC
@ATTRIBUTE (11;2)  NUMERIC
@ATTRIBUTE (11;3)  NUMERIC
@ATTRIBUTE (11;4)  NUMERIC
@ATTRIBUTE (11;5)  NUMERIC
@ATTRIBUTE (11;6)  NUMERIC
@ATTRIBUTE (11;7)  NUMERIC
@ATTRIBUTE (11;8)  NUMERIC
@ATTRIBUTE (11;9)  NUMERIC
@ATTRIBUTE (11;10)  NUMERIC
@ATTRIBUTE (11;11)  NUMERIC
@ATTRIBUTE (11;12)  NUMERIC
@ATTRIBUTE (11;13)  NUMERIC
@ATTRIBUTE (11;14)  NUMERIC
@ATTRIBUTE (11;15)  NUMERIC
@ATTRIBUTE (12;0)  NUMERIC
@ATTRIBUTE (12;1)  NUMERIC
@ATTRIBUTE (12;2)  NUMERIC
@ATTRIBUTE (12;3)  NUMERIC
@ATTRIBUTE (12;4)  NUMERIC
@ATTRIBUTE (12;5)  NUMERIC
@ATTRIBUTE (12;6)  NUMERIC
@ATTRIBUTE (12;7)  NUMERIC
@ATTRIBUTE (12;8)  NUMERIC
@ATTRIBUTE (12;9)  NUMERIC
@ATTRIBUTE (12;10)  NUMERIC
@ATTRIBUTE (12;11)  NUMERIC
@ATTRIBUTE (12;12)  NUMERIC
@ATTRIBUTE (12;13)  NUMERIC
@ATTRIBUTE (12;14)  NUMERIC
@ATTRIBUTE (12;15)  NUMERIC
@ATTRIBUTE (13;0)  NUMERIC
@ATTRIBUTE (13;1)  NUMERIC
@ATTRIBUTE (13;2)  NUMERIC
@ATTRIBUTE (13;3)  NUMERIC
@ATTRIBUTE (13;4)  NUMERIC
@ATTRIBUTE (13;5)  NUMERIC
@ATTRIBUTE (13;6)  NUMERIC
@ATTRIBUTE (13;7)  NUMERIC
@ATTRIBUTE (13;8)  NUMERIC
@ATTRIBUTE (13;9)  NUMERIC
@ATTRIBUTE (13;10)  NUMERIC
@ATTRIBUTE (13;11)  NUMERIC
@ATTRIBUTE (13;12)  NUMERIC
@ATTRIBUTE (13;13)  NUMERIC
@ATTRIBUTE (13;14)  NUMERIC
@ATTRIBUTE (13;15)  NUMERIC
@ATTRIBUTE (14;0)  NUMERIC
@ATTRIBUTE (14;1)  NUMERIC
@ATTRIBUTE (14;2)  NUMERIC
@ATTRIBUTE (14;3)  NUMERIC
@ATTRIBUTE (14;4)  NUMERIC
@ATTRIBUTE (14;5)  NUMERIC
@ATTRIBUTE (14;6)  NUMERIC
@ATTRIBUTE (14;7)  NUMERIC
@ATTRIBUTE (14;8)  NUMERIC
@ATTRIBUTE (14;9)  NUMERIC
@ATTRIBUTE (14;10)  NUMERIC
@ATTRIBUTE (14;11)  NUMERIC
@ATTRIBUTE (14;12)  NUMERIC
@ATTRIBUTE (14;13)  NUMERIC
@ATTRIBUTE (14;14)  NUMERIC
@ATTRIBUTE (14;15)  NUMERIC
@ATTRIBUTE (15;0)  NUMERIC
@ATTRIBUTE (15;1)  NUMERIC
@ATTRIBUTE (15;2)  NUMERIC
@ATTRIBUTE (15;3)  NUMERIC
@ATTRIBUTE (15;4)  NUMERIC
@ATTRIBUTE (15;5)  NUMERIC
@ATTRIBUTE (15;6)  NUMERIC
@ATTRIBUTE (15;7)  NUMERIC
@ATTRIBUTE (15;8)  NUMERIC
@ATTRIBUTE (15;9)  NUMERIC
@ATTRIBUTE (15;10)  NUMERIC
@ATTRIBUTE (15;11)  NUMERIC
@ATTRIBUTE (15;12)  NUMERIC
@ATTRIBUTE (15;13)  NUMERIC
@ATTRIBUTE (15;14)  NUMERIC
@ATTRIBUTE (15;15)  NUMERIC
@ATTRIBUTE class {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}

@DATA
0,0,0,0,0,0,4,24,87,210,359,469,501,503,503,503,0,0,0,0,0,4,34,136,354,671,991,1198,1255,1259,1259,1259,0,0,0,0,4,33,147,414,830,1311,1725,1967,2031,2035,2035,2035,0,0,0,3,32,146,424,889,1456,2011,2450,2697,2762,2766,2766,2766,0,0,1,19,123,404,886,1508,2144,2717,3159,3406,3471,3475,3475,3475,0,0,4,59,295,778,1428,2132,2789,3364,3806,4053,4118,4122,4122,4122,0,1,17,145,559,1230,1977,2707,3368,3943,4385,4632,4697,4701,4701,4701,0,3,50,303,917,1742,2539,3275,3937,4513,4956,5203,5268,5272,5272,5272,0,6,99,512,1327,2269,3095,3835,4503,5092,5550,5804,5870,5874,5874,5874,0,10,157,743,1748,2776,3630,4404,5127,5795,6335,6640,6723,6730,6730,6730,0,16,225,993,2187,3316,4255,5157,6048,6909,7642,8094,8246,8268,8269,8269,0,24,301,1260,2675,3990,5119,6225,7318,8377,9315,9972,10263,10327,10332,10332,0,30,366,1505,3157,4703,6038,7311,8526,9688,10763,11624,12093,12219,12231,12231,0,33,404,1672,3535,5304,6810,8203,9515,10785,12018,13084,13712,13890,13908,13908,0,34,416,1741,3746,5716,7430,9022,10531,12000,13432,14669,15390,15591,15611,15611,0,34,417,1756,3818,5909,7792,9572,11270,12914,14482,15800,16551,16757,16777,16777,6
29,130,267,392,487,555,598,618,624,625,625,625,625,625,625,625,50,239,535,845,1126,1372,1559,1670,1713,1722,1723,1723,1723,1723,1723,1723,56,274,643,1065,1492,1912,2285,2567,2720,2772,2782,2783,2783,2783,2783,2783,56,278,660,1109,1578,2062,2539,2977,3300,3466,3516,3524,3524,3524,3524,3524,56,278,661,1112,1584,2076,2580,3092,3564,3903,4053,4085,4087,4087,4087,4087,56,278,661,1112,1584,2076,2583,3116,3678,4203,4512,4599,4608,4608,4608,4608,56,278,661,1112,1584,2076,2583,3122,3746,4453,4958,5139,5167,5168,5168,5168,56,278,661,1112,1585,2079,2589,3134,3810,4685,5395,5694,5750,5753,5753,5753,56,278,663,1121,1614,2143,2692,3279,4028,5065,5978,6403,6491,6496,6496,6496,57,284,691,1205,1796,2458,3151,3883,4788,6019,7143,7702,7826,7834,7834,7834,64,325,824,1500,2292,3165,4063,5003,6133,7601,8954,9675,9866,9889,9892,9892,88,446,1125,2020,3022,4076,5140,6268,7632,9342,10915,11826,12155,12247,12276,12282,129,634,1529,2623,3776,4960,6180,7512,9107,11019,12732,13774,14256,14481,14586,14612,177,848,1962,3241,4561,5931,7360,8906,10688,12722,14487,15569,16123,16444,16623,16671,217,1033,2364,3863,5394,6972,8586,10274,12141,14213,15988,17075,17642,17988,18190,18245,236,1133,2618,4294,5982,7687,9383,11114,12998,15075,16851,17938,18506,18854,19058,19113,2
2,30,127,274,452,633,788,900,961,983,988,988,988,988,988,988,3,51,230,524,882,1258,1609,1911,2128,2239,2274,2279,2279,2279,2279,2279,3,56,258,598,1018,1478,1938,2387,2781,3056,3184,3217,3221,3221,3221,3221,3,56,259,602,1029,1503,1988,2484,2973,3406,3694,3810,3834,3836,3836,3836,3,56,259,602,1029,1504,1991,2493,3010,3537,3995,4260,4342,4353,4354,4354,3,56,259,602,1029,1504,1991,2493,3016,3582,4163,4604,4802,4846,4851,4851,3,56,259,602,1029,1504,1991,2493,3017,3594,4242,4850,5220,5340,5359,5360,3,56,259,602,1029,1504,1991,2493,3017,3597,4286,5040,5606,5846,5895,5898,3,56,259,602,1029,1504,1991,2493,3017,3599,4316,5188,5952,6342,6434,6440,3,56,260,605,1035,1513,2001,2503,3027,3610,4349,5324,6291,6859,7008,7019,3,61,286,669,1145,1664,2173,2681,3206,3791,4554,5636,6812,7571,7785,7803,6,90,404,929,1567,2234,2839,3390,3928,4523,5330,6546,7939,8886,9163,9187,12,151,632,1382,2256,3151,3949,4633,5249,5912,6832,8238,9855,10966,11293,11321,18,216,878,1870,2994,4134,5167,6070,6880,7730,8856,10485,12297,13516,13870,13900,21,258,1055,2254,3613,4996,6273,7421,8470,9543,10875,12678,14602,15864,16226,16256,22,271,1121,2433,3952,5521,6991,8333,9565,10786,12225,14094,16049,17319,17682,17712,2
2,18,77,197,351,500,592,616,618,618,618,618,619,630,655,672,16,97,293,584,897,1170,1326,1365,1368,1368,1368,1369,1383,1450,1567,1631,59,275,642,1049,1423,1731,1902,1944,1947,1947,1948,1961,2031,2230,2491,2611,126,514,1038,1503,1887,2198,2370,2412,2415,2416,2429,2497,2697,3069,3450,3604,197,765,1452,1972,2362,2673,2845,2887,2891,2900,2961,3157,3534,4047,4486,4651,251,982,1854,2468,2881,3195,3367,3409,3418,3463,3636,4006,4526,5104,5558,5725,278,1117,2173,2945,3430,3761,3935,3980,4015,4154,4495,5017,5608,6203,6659,6826,286,1174,2365,3325,3959,4359,4554,4620,4734,5034,5539,6146,6759,7357,7813,7980,287,1189,2444,3553,4375,4928,5213,5362,5627,6102,6708,7344,7961,8559,9015,9182,287,1191,2464,3641,4599,5329,5795,6125,6592,7221,7883,8528,9146,9744,10200,10367,287,1191,2466,3658,4663,5504,6168,6724,7403,8181,8897,9550,10168,10766,11222,11389,287,1191,2466,3659,4678,5597,6444,7194,8020,8896,9649,10308,10926,11524,11980,12147,287,1191,2466,3660,4702,5723,6741,7606,8483,9386,10149,10810,11428,12026,12482,12649,287,1191,2466,3663,4747,5905,7079,8005,8891,9796,10560,11221,11839,12437,12893,13060,287,1191,2466,3668,4805,6110,7417,8383,9272,10177,10941,11602,12220,12818,13274,13441,287,1191,2466,3672,4847,6257,7654,8646,9537,10442,11206,11867,12485,13083,13539,13706,4
0,0,0,1,3,7,14,23,29,32,33,36,74,170,225,235,0,0,3,19,54,108,180,260,324,366,383,392,477,706,863,900,0,2,26,114,276,495,751,1014,1240,1398,1467,1490,1621,1990,2278,2354,1,18,114,366,739,1169,1619,2050,2415,2675,2798,2837,3014,3531,3969,4092,8,74,317,787,1368,1942,2478,2965,3370,3660,3800,3847,4073,4745,5339,5511,29,194,635,1319,2042,2673,3226,3719,4127,4419,4560,4612,4892,5728,6480,6700,69,380,1033,1884,2676,3321,3876,4369,4777,5069,5211,5273,5624,6635,7538,7802,120,601,1457,2419,3239,3887,4442,4935,5343,5635,5779,5866,6325,7514,8532,8824,169,817,1865,2913,3748,4397,4952,5445,5853,6145,6293,6422,7025,8391,9490,9796,209,1002,2237,3380,4235,4885,5440,5933,6341,6637,6802,7001,7777,9311,10468,10780,233,1131,2542,3810,4704,5359,5914,6407,6818,7137,7374,7705,8674,10351,11548,11863,242,1195,2749,4181,5166,5849,6410,6905,7325,7704,8099,8638,9808,11591,12811,13127,244,1215,2846,4428,5568,6347,6952,7466,7915,8394,8992,9767,11124,12977,14207,14524,244,1218,2872,4533,5820,6763,7501,8107,8655,9298,10121,11114,12609,14502,15736,16053,244,1218,2876,4558,5910,6980,7887,8677,9425,10286,11320,12467,14027,15933,17168,17485,244,1218,2876,4560,5925,7038,8036,8968,9893,10925,12087,13300,14878,16786,18021,18338,0
0,2,28,123,257,369,452,518,563,586,594,596,596,596,596,596,0,3,52,238,525,801,1051,1287,1477,1600,1661,1681,1684,1684,1684,1684,0,3,59,274,616,965,1324,1713,2079,2379,2584,2681,2707,2711,2711,2711,0,3,60,278,628,992,1382,1833,2302,2755,3143,3399,3502,3523,3524,3524,0,3,61,290,676,1092,1540,2072,2655,3251,3818,4274,4507,4562,4565,4565,0,3,65,334,841,1424,2046,2768,3558,4367,5151,5808,6162,6248,6253,6253,0,3,71,387,1038,1832,2687,3644,4651,5656,6619,7409,7826,7926,7932,7932,0,3,73,408,1131,2070,3130,4303,5472,6572,7595,8422,8854,8957,8963,8963,0,3,73,411,1150,2141,3315,4658,5999,7201,8256,9089,9522,9625,9631,9631,0,3,73,411,1151,2150,3356,4785,6287,7651,8783,9632,10066,10169,10175,10175,0,3,73,411,1151,2151,3361,4819,6426,7969,9239,10132,10571,10674,10680,10680,0,3,73,411,1151,2151,3362,4829,6495,8198,9645,10616,11068,11172,11178,11178,0,3,73,412,1154,2158,3377,4866,6601,8464,10099,11163,11633,11738,11744,11744,0,3,77,434,1210,2262,3547,5134,7020,9082,10894,12032,12515,12621,12627,12627,0,4,95,520,1419,2627,4088,5863,7942,10179,12104,13278,13765,13871,13877,13877,0,5,118,630,1679,3056,4676,6597,8792,11101,13059,14241,14729,14835,14841,14841,3
0,0,0,0,1,20,102,257,439,587,653,666,667,667,667,667,0,0,0,0,5,69,303,682,1090,1401,1537,1564,1566,1566,1566,1566,0,0,0,0,14,148,572,1187,1785,2188,2351,2383,2385,2385,2385,2385,0,0,0,1,31,254,883,1722,2460,2904,3072,3104,3106,3106,3106,3106,0,0,0,2,50,367,1203,2254,3099,3567,3737,3769,3771,3771,3771,3771,0,0,0,3,71,486,1530,2789,3731,4218,4389,4421,4423,4423,4423,4423,0,0,0,4,93,610,1864,3333,4376,4884,5056,5088,5090,5090,5090,5090,0,0,0,5,109,713,2170,3849,4997,5528,5701,5733,5735,5735,5735,5735,0,0,0,5,117,788,2434,4322,5581,6137,6312,6344,6346,6346,6346,6346,0,0,0,5,121,845,2664,4759,6135,6719,6896,6928,6930,6930,6930,6930,0,0,0,5,124,893,2870,5172,6681,7299,7478,7510,7512,7512,7512,7512,0,0,0,5,127,936,3060,5571,7229,7888,8070,8102,8104,8104,8104,8104,0,0,0,5,129,971,3226,5946,7768,8475,8660,8692,8694,8694,8694,8694,0,0,0,5,130,994,3351,6270,8269,9036,9228,9260,9262,9262,9262,9262,0,0,0,5,131,1005,3425,6506,8684,9537,9746,9779,9781,9781,9781,9781,0,0,0,5,131,1008,3452,6616,8921,9862,10094,10128,10130,10130,10130,10130,1
0,0,0,0,0,6,51,154,230,249,250,250,250,250,250,250,0,0,0,0,1,20,142,417,638,699,703,703,703,703,703,703,0,0,0,0,2,42,265,739,1130,1242,1249,1249,1249,1249,1249,1249,0,0,0,0,6,87,448,1127,1669,1823,1833,1833,1833,1833,1833,1833,0,0,0,2,26,190,734,1608,2251,2427,2438,2438,2438,2438,2438,2438,0,0,0,10,86,398,1151,2186,2886,3071,3084,3085,3085,3085,3085,3085,0,0,2,36,216,730,1698,2867,3625,3845,3887,3905,3911,3912,3912,3912,0,0,8,92,426,1170,2365,3704,4598,4947,5108,5213,5269,5289,5294,5295,0,4,40,227,762,1749,3177,4716,5796,6331,6679,6965,7171,7280,7322,7331,2,25,143,507,1272,2497,4133,5821,7021,7670,8143,8586,8983,9273,9430,9477,13,96,368,941,1903,3319,5140,6971,8279,9012,9554,10081,10621,11112,11454,11592,48,253,720,1462,2521,4020,5964,7952,9433,10332,11010,11653,12330,13011,13563,13837,121,496,1141,1973,3058,4573,6555,8620,10225,11282,12129,12942,13795,14667,15406,15798,239,794,1565,2435,3524,5040,7026,9106,10744,11853,12770,13673,14627,15603,16432,16872,372,1072,1906,2787,3877,5393,7379,9460,11100,12214,13141,14061,15037,16036,16884,17332,453,1228,2085,2968,4058,5574,7560,9641,11281,12395,13322,14243,15220,16220,17069,17517,6
0,2,17,67,155,283,450,631,783,881,929,945,948,948,948,948,0,10,77,269,556,906,1310,1733,2115,2412,2606,2698,2723,2726,2726,2726,1,30,190,582,1111,1696,2316,2949,3546,4067,4480,4740,4844,4871,4876,4876,5,73,366,977,1730,2485,3219,3948,4658,5338,5971,6455,6724,6841,6874,6878,17,158,634,1476,2413,3251,4016,4767,5511,6280,7105,7830,8330,8622,8726,8742,32,257,931,2012,3138,4062,4870,5662,6463,7348,8377,9349,10095,10582,10770,10802,40,321,1157,2466,3814,4908,5860,6797,7763,8854,10123,11345,12319,12955,13193,13232,42,344,1266,2745,4311,5632,6810,7976,9179,10518,12040,13503,14660,15378,15633,15673,42,348,1294,2847,4554,6062,7447,8839,10289,11882,13652,15323,16594,17344,17603,17643,42,348,1297,2865,4614,6195,7689,9253,10937,12781,14778,16599,17923,18681,18941,18981,42,348,1297,2866,4622,6232,7812,9553,11474,13558,15736,17637,18978,19737,19997,20037,42,348,1297,2867,4639,6318,8050,10012,12176,14467,16759,18692,20037,20796,21056,21096,42,348,1297,2873,4692,6515,8466,10673,13063,15501,17845,19786,21131,21890,22150,22190,42,348,1298,2888,4788,6805,9001,11447,14017,16534,18894,20836,22181,22940,23200,23240,42,348,1299,2906,4895,7111,9546,12197,14878,17426,19790,21732,23077,23836,24096,24136,42,348,1299,2915,4959,7316,9926,12709,15439,17995,20359,22301,23646,24405,24665,24705,9
0,0,0,0,0,0,2,21,101,238,327,349,350,350,350,350,0,0,0,0,0,2,16,91,318,639,825,867,869,869,869,869,0,0,0,0,1,17,89,297,730,1246,1516,1573,1576,1576,1576,1576,0,0,0,0,7,69,281,701,1366,2057,2390,2456,2459,2459,2459,2459,0,0,0,3,34,194,606,1269,2153,2971,3339,3408,3411,3411,3411,3411,0,0,1,16,113,441,1088,1990,3052,3941,4321,4391,4394,4394,4394,4394,0,0,4,51,269,812,1703,2813,3987,4905,5288,5358,5361,5361,5361,5361,0,1,16,131,527,1310,2438,3719,4962,5897,6285,6358,6363,6364,6364,6364,0,3,47,280,892,1925,3289,4747,6096,7100,7538,7653,7688,7700,7702,7702,0,10,111,511,1361,2648,4260,5947,7501,8688,9291,9558,9708,9766,9776,9776,1,30,224,827,1926,3467,5331,7259,9039,10445,11274,11770,12110,12256,12284,12285,3,59,368,1188,2539,4332,6433,8561,10505,12076,13113,13850,14406,14665,14719,14722,5,87,507,1539,3140,5181,7501,9796,11878,13597,14830,15804,16572,16940,17018,17022,6,102,595,1796,3627,5915,8475,10992,13287,15223,16686,17891,18835,19271,19360,19365,6,106,624,1907,3900,6406,9209,11971,14502,16663,18335,19714,20761,21226,21318,21323,6,106,628,1932,3991,6628,9611,12560,15256,17555,19332,20778,21855,22327,22419,22424,6
0,0,0,2,10,34,77,131,179,207,217,219,219,219,219,219,0,0,3,23,87,218,415,649,865,1008,1080,1104,1108,1108,1108,1108,0,1,20,113,331,669,1098,1574,2027,2381,2615,2721,2744,2745,2745,2745,0,3,57,281,714,1289,1944,2634,3298,3878,4333,4591,4662,4668,4668,4668,0,5,92,436,1055,1813,2608,3404,4178,4936,5622,6075,6225,6244,6245,6245,0,6,104,494,1192,2020,2856,3678,4509,5430,6350,7013,7263,7302,7304,7304,0,6,106,503,1216,2056,2897,3729,4621,5716,6874,7749,8103,8164,8167,8167,4,14,121,532,1262,2117,2969,3833,4834,6137,7538,8614,9054,9130,9134,9134,33,73,234,727,1546,2485,3410,4374,5555,7094,8726,9965,10461,10544,10548,10548,107,248,566,1257,2283,3424,4541,5708,7123,8899,10713,12040,12558,12643,12647,12647,189,497,1041,1980,3258,4649,6013,7429,9095,11094,13043,14418,14947,15036,15042,15043,244,715,1493,2685,4218,5864,7482,9151,11068,13299,15417,16893,17482,17616,17656,17674,270,845,1818,3251,5036,6935,8798,10694,12826,15281,17622,19300,20063,20353,20520,20608,277,893,1980,3599,5608,7736,9798,11836,14078,16678,19208,21098,22074,22568,22908,23101,278,902,2024,3728,5873,8148,10315,12401,14668,17311,19920,21927,23037,23659,24095,24339,278,903,2030,3751,5932,8247,10439,12533,14802,17449,20072,22107,23252,23906,24363,24616,2
